id_cliente,churn,genero,idoso,conjuge,dependentes,meses_contrato,telefone,multiplas_linhas,internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_tv,streaming_filmes,contrato,fatura_digital,metodo_pagamento,cobranca_mensal,cobranca_total,contas_diarias
2294-DMMUS,Não,Mulher,Não,Sim,Sim,62,Sim,Sim,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cartão de crédito,70.45,4300.45,2.35
2294-SALNE,Não,Homem,Não,Sim,Sim,23,Sim,Não,Fibra óptica,Não,Sim,Sim,Sim,Não,Não,Anual,Não,Cheque enviado,86.8,1940.8,2.89
2296-DKZFP,Não,Mulher,Não,Sim,Não,65,Sim,Não,DSL,Sim,Sim,Sim,Não,Não,Sim,Bienal,Não,Transferência bancária,71.0,4386.2,2.37
2300-RQGOI,Não,Mulher,Não,Não,Não,38,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,20.05,741.5,0.67
2302-ANTDP,Sim,Mulher,Sim,Sim,Não,48,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Mensal,Não,Cheque eletrônico,117.45,5438.9,3.92
2302-OUZXB,Não,Homem,Não,Sim,Não,72,Sim,Sim,DSL,Não,Sim,Sim,Não,Sim,Sim,Bienal,Não,Transferência bancária,82.15,5784.3,2.74
2303-PJYHN,Não,Mulher,Não,Sim,Não,2,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Transferência bancária,19.85,52.0,0.66
2305-MRGLV,Não,Homem,Não,Sim,Não,28,Sim,Não,Fibra óptica,Não,Não,Não,Sim,Não,Não,Mensal,Não,Transferência bancária,76.55,2065.4,2.55
2307-FYNNL,Não,Homem,Sim,Não,Não,65,Sim,Sim,Fibra óptica,Sim,Não,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque eletrônico,109.05,7108.2,3.64
2308-STERM,Não,Mulher,Não,Não,Não,2,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,19.4,61.05,0.65
2309-OSFEU,Sim,Homem,Não,Não,Não,10,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque enviado,33.9,298.45,1.13
2311-QYMUQ,Sim,Mulher,Não,Sim,Sim,16,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Sim,Não,Mensal,Sim,Cartão de crédito,89.45,1430.25,2.98
2314-TNDJQ,Não,Mulher,Não,Sim,Sim,72,Não,Sem serviço de telefone,DSL,Sim,Sim,Sim,Sim,Não,Sim,Bienal,Não,Cartão de crédito,55.65,3880.05,1.86
2316-ESMLS,Não,Mulher,Não,Sim,Sim,12,Não,Sem serviço de telefone,DSL,Sim,Não,Não,Sim,Não,Não,Anual,Não,Cartão de crédito,33.15,444.75,1.1
2320-JRSDE,Sim,Mulher,Não,Sim,Sim,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque eletrônico,19.9,19.9,0.66
2320-SLKMB,Não,Mulher,Não,Não,Não,26,Não,Sem serviço de telefone,DSL,Não,Não,Sim,Sim,Sim,Não,Mensal,Sim,Cartão de crédito,44.45,1183.8,1.48
2320-TZRRH,Não,Mulher,Não,Não,Não,20,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque enviado,19.5,403.15,0.65
2320-YKQBO,Não,Mulher,Não,Não,Não,7,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,19.3,144.95,0.64
2321-OMBXY,Sim,Mulher,Não,Sim,Sim,38,Sim,Não,DSL,Sim,Sim,Não,Sim,Sim,Sim,Anual,Não,Cartão de crédito,80.3,3058.65,2.68
2322-VCZHZ,Não,Homem,Sim,Sim,Não,23,Sim,Não,Fibra óptica,Sim,Sim,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,90.0,2024.1,3.0
2323-ARSVR,Não,Homem,Não,Sim,Não,67,Sim,Não,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque eletrônico,111.05,7321.05,3.7
2324-AALNO,Não,Mulher,Não,Não,Não,48,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Transferência bancária,24.55,1203.95,0.82
2324-EFHVG,Não,Homem,Não,Não,Não,64,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Bienal,Sim,Transferência bancária,104.4,6692.65,3.48
2325-NBPZG,Não,Mulher,Não,Não,Não,3,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,74.55,233.65,2.48
2325-WINES,Não,Mulher,Não,Não,Não,32,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cartão de crédito,104.05,3416.85,3.47
2325-ZUSFD,Sim,Mulher,Não,Sim,Sim,57,Sim,Não,DSL,Sim,Não,Não,Não,Sim,Sim,Anual,Sim,Transferência bancária,70.1,3913.3,2.34
2330-PQGDQ,Não,Homem,Não,Sim,Sim,51,Sim,Sim,Fibra óptica,Não,Sim,Não,Sim,Não,Não,Anual,Não,Transferência bancária,84.2,4299.75,2.81
2332-EFBJY,Sim,Homem,Não,Não,Não,16,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,19.7,342.4,0.66
2332-TODQS,Não,Mulher,Não,Não,Não,48,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cartão de crédito,25.05,1171.5,0.84
2333-KWEWW,Não,Homem,Não,Não,Não,18,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito,20.05,388.6,0.67
2335-GSODA,Não,Homem,Não,Não,Sim,23,Não,Sem serviço de telefone,DSL,Sim,Não,Sim,Sim,Não,Não,Bienal,Não,Cheque enviado,40.1,857.75,1.34
2338-BQEZT,Não,Mulher,Não,Não,Não,55,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito,50.55,2832.75,1.68
2342-CKIAO,Não,Mulher,Não,Não,Não,2,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,20.3,41.2,0.68
2344-JMOGN,Sim,Homem,Não,Sim,Não,9,Sim,Não,Fibra óptica,Não,Sim,Sim,Sim,Sim,Não,Mensal,Sim,Cheque enviado,94.85,890.6,3.16
2346-CZYIL,Não,Homem,Não,Não,Não,27,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito,20.35,531.6,0.68
2346-DJQTB,Não,Mulher,Não,Não,Não,35,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,24.15,812.5,0.8
2346-LOCWC,Não,Mulher,Não,Sim,Sim,58,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cartão de crédito,20.5,1191.4,0.68
2347-WKKAE,Não,Homem,Não,Sim,Não,42,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,94.4,4014.6,3.15
2348-KCJLT,Não,Mulher,Não,Sim,Não,44,Sim,Não,DSL,Sim,Sim,Sim,Não,Não,Não,Anual,Sim,Cheque enviado,61.5,2722.2,2.05
2351-BKRZW,Não,Mulher,Não,Sim,Sim,43,Sim,Não,DSL,Sim,Não,Sim,Não,Sim,Sim,Bienal,Não,Transferência bancária,75.2,3254.35,2.51
2351-RRBUE,Não,Mulher,Não,Sim,Sim,7,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Cheque enviado,20.65,134.05,0.69
2357-COQEK,Sim,Mulher,Sim,Não,Não,28,Sim,Sim,Fibra óptica,Não,Não,Sim,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,103.3,2890.65,3.44
2359-KLTEK,Não,Mulher,Não,Sim,Sim,41,Sim,Não,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Transferência bancária,94.9,3848.0,3.16
2359-KMGLI,Sim,Homem,Não,Não,Não,24,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,80.25,1861.5,2.68
2359-QWQUL,Sim,Mulher,Não,Sim,Não,39,Sim,Não,Fibra óptica,Sim,Não,Sim,Sim,Sim,Sim,Anual,Sim,Cartão de crédito,104.7,4134.85,3.49
2360-RDGRO,Não,Homem,Não,Sim,Não,65,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,104.25,6812.95,3.48
2361-FJWNO,Não,Homem,Não,Não,Não,40,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Sim,Não,Não,Anual,Não,Cartão de crédito,36.0,1382.9,1.2
2361-UPSND,Não,Mulher,Não,Sim,Não,46,Sim,Não,DSL,Sim,Sim,Não,Sim,Não,Sim,Anual,Não,Cheque enviado,70.6,3231.05,2.35
2362-IBOOY,Sim,Homem,Não,Não,Não,36,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,84.75,3050.15,2.82
2363-BJLSL,Não,Homem,Não,Não,Não,62,Sim,Não,DSL,Não,Sim,Sim,Sim,Sim,Sim,Mensal,Sim,Transferência bancária,80.4,4981.15,2.68
2364-UFROM,Não,Homem,Não,Não,Não,30,Sim,Não,DSL,Sim,Sim,Não,Sim,Sim,Não,Anual,Não,Cheque eletrônico,70.4,2044.75,2.35
2368-GAKKQ,Não,Mulher,Não,Não,Não,70,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária,113.65,7939.25,3.79
2369-FEVNO,Não,Homem,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,19.9,19.9,0.66
2369-UAPKZ,Sim,Homem,Não,Não,Não,5,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Não,Cheque enviado,104.1,541.9,3.47
2371-JQHZZ,Não,Homem,Não,Sim,Não,24,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,93.0,2248.05,3.1
2371-JUNGC,Não,Homem,Não,Não,Não,11,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,20.25,208.0,0.68
2371-KFUOG,Não,Homem,Não,Não,Não,58,Sim,Não,Fibra óptica,Sim,Sim,Não,Não,Sim,Sim,Anual,Não,Transferência bancária,99.15,5720.95,3.3
2372-HWUHI,Sim,Homem,Não,Não,Não,2,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,44.35,81.25,1.48
2373-NTKOD,Não,Homem,Não,Não,Não,8,Sim,Não,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,66.25,546.45,2.21
2378-HTWFW,Não,Homem,Sim,Não,Não,35,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Não,Sim,Mensal,Não,Cartão de crédito,91.0,3180.5,3.03
2378-VTKDH,Não,Homem,Sim,Sim,Não,65,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,104.35,6578.55,3.48
2378-YIZKA,Não,Mulher,Não,Sim,Sim,68,Sim,Não,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cartão de crédito,85.0,5607.75,2.83
2379-ENZGV,Sim,Homem,Não,Não,Não,6,Sim,Não,Fibra óptica,Não,Sim,Não,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,84.85,523.5,2.83
2379-GYFLQ,Não,Homem,Não,Não,Não,46,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Não,Anual,Sim,Cartão de crédito,94.9,4422.95,3.16
2380-DAMQP,Não,Mulher,Não,Sim,Não,72,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cheque eletrônico,115.15,8349.7,3.84
2382-BCKQJ,Sim,Mulher,Não,Não,Sim,62,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,100.15,6413.65,3.34
2384-OVPSA,Não,Mulher,Sim,Não,Não,38,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,20.2,735.9,0.67
2386-LAHRK,Sim,Homem,Não,Não,Não,1,Sim,Não,DSL,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cheque enviado,53.5,53.5,1.78
2386-OWURY,Não,Mulher,Não,Não,Não,58,Sim,Não,Fibra óptica,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cheque eletrônico,95.3,5817.7,3.18
2387-KDZQY,Não,Homem,Não,Não,Não,17,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Sim,Cheque enviado,20.1,279.5,0.67
2388-LAESQ,Não,Mulher,Sim,Sim,Não,72,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária,114.85,8317.95,3.83
2391-IPLOP,Não,Homem,Não,Sim,Sim,50,Sim,Sim,DSL,Não,Não,Sim,Sim,Sim,Não,Anual,Sim,Cheque eletrônico,69.65,3442.15,2.32
2391-SOORI,Sim,Homem,Não,Não,Sim,4,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,49.35,219.65,1.64
2393-DIVAI,Não,Mulher,Não,Não,Não,3,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,20.0,61.7,0.67
2397-BRLOM,Sim,Homem,Sim,Sim,Sim,8,Sim,Não,Fibra óptica,Não,Não,Não,Não,Sim,Não,Mensal,Sim,Cartão de crédito,80.45,583.45,2.68
2398-YPMUR,Sim,Mulher,Sim,Sim,Não,13,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,70.15,916.75,2.34
2400-FEQME,Não,Homem,Não,Sim,Sim,55,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Cheque enviado,20.5,1177.95,0.68
2400-XIWIO,Não,Mulher,Não,Sim,Não,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cheque eletrônico,90.1,6310.9,3.0
2402-TAIRZ,Não,Mulher,Não,Não,Não,37,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Não,Não,Anual,Não,Cheque eletrônico,80.05,3019.1,2.67
2403-BCASL,Sim,Homem,Sim,Sim,Sim,41,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Anual,Sim,Cheque eletrônico,111.95,4534.9,3.73
2404-JIBFC,Não,Mulher,Não,Sim,Sim,55,Sim,Sim,DSL,Sim,Não,Sim,Sim,Sim,Sim,Bienal,Sim,Transferência bancária,85.1,4657.95,2.84
2405-LBMUW,Não,Mulher,Não,Sim,Sim,61,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Sim,Não,Sim,Anual,Sim,Transferência bancária,50.7,3088.75,1.69
2408-PSJVE,Não,Homem,Não,Sim,Sim,44,Sim,Não,DSL,Não,Sim,Sim,Sim,Não,Não,Mensal,Sim,Cheque enviado,61.9,2924.05,2.06
2408-TZMJL,Sim,Homem,Não,Sim,Não,59,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Não,Sim,Sim,Anual,Sim,Cheque eletrônico,110.15,6448.05,3.67
2408-WITXK,Sim,Mulher,Sim,Não,Não,10,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,34.7,329.8,1.16
2410-CIYFZ,Não,Homem,Não,Não,Sim,2,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,20.4,42.9,0.68
2418-TPEUN,Não,Mulher,Não,Sim,Sim,56,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Sim,Cartão de crédito,19.8,1119.9,0.66
2419-FSORS,Não,Homem,Não,Sim,Não,72,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Bienal,Sim,Cheque eletrônico,108.4,7719.5,3.61
2424-WVHPL,Não,Homem,Sim,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Sim,Não,Não,Mensal,Não,Cheque eletrônico,74.7,74.7,2.49
2428-HYUNX,Não,Homem,Sim,Sim,Não,44,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Sim,Cartão de crédito,19.35,847.25,0.64
2428-ZMCTB,Não,Homem,Não,Não,Não,10,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cartão de crédito,19.75,208.25,0.66
2429-AYKKO,Não,Homem,Não,Não,Não,72,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Não,Transferência bancária,19.85,1434.1,0.66
2430-RRYUW,Não,Homem,Não,Não,Não,66,Sim,Não,DSL,Sim,Sim,Não,Não,Não,Não,Anual,Sim,Cheque enviado,54.8,3465.7,1.83
2430-USGXP,Sim,Homem,Não,Sim,Não,24,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,101.05,2391.8,3.37
2432-TFSMK,Não,Homem,Não,Não,Não,18,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Não,Anual,Sim,Cartão de crédito,89.6,1633.0,2.99
2433-KMEAS,Sim,Homem,Não,Não,Não,22,Sim,Sim,DSL,Sim,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,54.45,1127.35,1.82
2434-EEVDB,Não,Mulher,Não,Sim,Não,64,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Sim,Não,Bienal,Sim,Cartão de crédito,94.6,5948.7,3.15
2436-QBZFP,Não,Mulher,Não,Sim,Sim,22,Não,Sem serviço de telefone,DSL,Não,Sim,Não,Não,Sim,Não,Mensal,Não,Cheque eletrônico,39.2,849.9,1.31
2439-LYPMQ,Não,Homem,Sim,Sim,Não,38,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,102.6,4009.2,3.42
2439-QKJUL,Não,Homem,Não,Não,Não,5,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cheque enviado,20.25,109.8,0.68
2446-BEGGB,Sim,Mulher,Sim,Não,Não,6,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,98.25,560.6,3.28
2446-PLQVO,Sim,Homem,Não,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,70.3,70.3,2.34
2446-ZKVAF,Não,Homem,Não,Sim,Não,18,Sim,Sim,DSL,Não,Sim,Não,Não,Não,Não,Mensal,Não,Cartão de crédito,56.8,1074.65,1.89
2450-ZKEED,Não,Mulher,Não,Não,Não,11,Sim,Não,DSL,Não,Não,Sim,Sim,Não,Não,Anual,Não,Transferência bancária,53.8,651.55,1.79
2451-YMUXS,Não,Homem,Sim,Não,Não,67,Sim,Sim,DSL,Sim,Sim,Não,Sim,Não,Não,Bienal,Sim,Transferência bancária,64.55,4250.1,2.15
2452-KDRRH,Não,Homem,Sim,Não,Não,67,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Sim,Mensal,Sim,Cartão de crédito,101.4,6841.05,3.38
2452-MRMZF,Não,Mulher,Sim,Sim,Não,72,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Sim,Cartão de crédito,25.7,1937.4,0.86
2452-SNHFZ,Não,Mulher,Não,Não,Não,47,Sim,Não,Fibra óptica,Sim,Não,Não,Não,Não,Não,Mensal,Não,Cartão de crédito,75.45,3545.1,2.52
2453-SAFNS,Não,Mulher,Sim,Não,Não,54,Sim,Sim,DSL,Não,Sim,Não,Sim,Sim,Não,Anual,Não,Cheque enviado,72.1,3886.05,2.4
2454-RPBRZ,Sim,Mulher,Sim,Sim,Não,12,Sim,Sim,Fibra óptica,Não,Sim,Sim,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,98.1,1060.2,3.27
2455-USLMV,Não,Mulher,Não,Não,Não,31,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Não,Não,Mensal,Sim,Cartão de crédito,84.75,2613.4,2.82
2458-EOMRE,Não,Mulher,Não,Não,Não,11,Sim,Não,DSL,Sim,Não,Sim,Não,Não,Sim,Mensal,Não,Transferência bancária,64.05,733.95,2.13
2460-FPSYH,Sim,Mulher,Sim,Não,Não,40,Não,Sem serviço de telefone,DSL,Sim,Sim,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,55.8,2109.35,1.86
2460-NGXBJ,Não,Homem,Sim,Sim,Sim,11,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito,75.2,775.3,2.51
2462-XIIJB,Sim,Homem,Não,Não,Não,5,Sim,Sim,Fibra óptica,Não,Não,Sim,Não,Sim,Não,Mensal,Sim,Cheque eletrônico,92.5,452.7,3.08
2465-BLLEU,Não,Homem,Não,Não,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,19.75,19.75,0.66
2466-FCCPT,Não,Mulher,Não,Sim,Sim,20,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Anual,Não,Transferência bancária,19.7,395.6,0.66
2466-NEJOJ,Não,Homem,Não,Sim,Sim,8,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Não,Cartão de crédito,19.65,169.75,0.65
2468-SJFLM,Não,Homem,Não,Não,Não,1,Sim,Não,Fibra óptica,Não,Não,Não,Sim,Não,Não,Mensal,Sim,Cheque enviado,74.3,74.3,2.48
2469-DTSGX,Não,Mulher,Sim,Não,Não,72,Sim,Sim,Fibra óptica,Não,Sim,Sim,Sim,Sim,Sim,Bienal,Não,Cheque eletrônico,111.65,7943.45,3.72
2472-OVKUP,Sim,Homem,Não,Sim,Não,6,Sim,Não,Fibra óptica,Não,Sim,Sim,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,91.0,531.0,3.03
2474-BRUCM,Sim,Homem,Sim,Sim,Não,40,Sim,Sim,Fibra óptica,Sim,Não,Não,Não,Sim,Sim,Mensal,Não,Cheque eletrônico,101.85,4086.3,3.4
2474-LCNUE,Não,Mulher,Não,Sim,Não,23,Sim,Sim,DSL,Não,Não,Não,Sim,Sim,Sim,Mensal,Sim,Cartão de crédito,73.65,1642.75,2.46
2475-MROZF,Não,Homem,Não,Não,Não,30,Sim,Sim,Fibra óptica,Sim,Sim,Sim,Sim,Não,Não,Mensal,Sim,Cartão de crédito,95.0,2852.4,3.17
2476-YGEFM,Não,Mulher,Não,Não,Não,29,Sim,Sim,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cartão de crédito,76.0,2215.25,2.53
2478-EEWWM,Não,Homem,Não,Sim,Não,59,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Sim,Sim,Mensal,Sim,Cheque eletrônico,44.3,2666.75,1.48
2479-BRAMR,Sim,Homem,Sim,Sim,Não,41,Sim,Sim,Fibra óptica,Sim,Não,Sim,Não,Não,Não,Mensal,Sim,Transferência bancária,83.75,3273.55,2.79
2480-EJWYP,Não,Mulher,Sim,Sim,Não,58,Sim,Sim,Fibra óptica,Não,Sim,Não,Não,Sim,Sim,Anual,Sim,Transferência bancária,97.8,5458.8,3.26
2480-JZOSN,Não,Mulher,Não,Sim,Não,1,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,20.65,20.65,0.69
2480-SQIOB,Não,Homem,Não,Sim,Sim,4,Sim,Não,DSL,Não,Não,Não,Não,Não,Não,Mensal,Não,Cheque eletrônico,44.8,169.65,1.49
2481-SBOYW,Não,Mulher,Não,Não,Sim,61,Sim,Sim,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Bienal,Sim,Cartão de crédito,25.0,1498.35,0.83
2482-CZGBB,Sim,Homem,Não,Não,Não,10,Sim,Não,Fibra óptica,Não,Não,Não,Não,Não,Não,Mensal,Sim,Cheque eletrônico,70.0,740.0,2.33
2483-XSSMZ,Não,Mulher,Não,Não,Não,39,Sim,Não,DSL,Sim,Não,Não,Não,Não,Não,Anual,Sim,Cheque eletrônico,47.85,1886.4,1.6
2484-DGXPZ,Sim,Mulher,Não,Sim,Sim,31,Sim,Não,Não,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Sem serviço de internet,Mensal,Sim,Cheque enviado,19.55,658.95,0.65
2485-ITVKB,Sim,Mulher,Não,Sim,Não,2,Não,Sem serviço de telefone,DSL,Não,Não,Não,Não,Não,Sim,Mensal,Sim,Cheque eletrônico,35.1,68.75,1.17
